customer_id,age,job,marital,education,default,balance,housing,loan,contact,date,duration,campaign,pdays,previous,poutcome,deposit
15704250,24,admin.,single,secondary,no,1052,no,no,cellular,2009-04-30,354,1,-1,0,unknown,yes
15700255,28,management,single,tertiary,no,1808,no,no,cellular,2009-04-30,309,1,-1,0,unknown,yes
15669410,26,unemployed,single,tertiary,no,3511,no,no,cellular,2009-04-30,439,2,-1,0,unknown,yes
15807595,35,technician,married,secondary,no,518,yes,no,cellular,2009-04-30,616,1,-1,0,unknown,yes
15664523,28,technician,single,secondary,no,227,no,no,cellular,2009-04-30,278,1,-1,0,unknown,yes
15642833,30,admin.,single,secondary,no,270,no,no,cellular,2009-04-30,437,1,80,1,success,yes
15605279,32,management,married,tertiary,no,4733,no,no,cellular,2009-04-30,532,1,-1,0,unknown,yes
15713644,52,self-employed,married,tertiary,no,6657,no,no,telephone,2009-04-30,917,1,-1,0,unknown,yes
15750466,38,management,married,tertiary,no,613,no,no,cellular,2009-04-30,242,1,86,1,success,yes
15739054,34,self-employed,single,tertiary,no,5462,no,no,cellular,2009-04-30,430,1,-1,0,unknown,yes
15612771,29,technician,single,secondary,no,674,no,no,cellular,2009-04-30,483,1,13,5,success,yes
15788483,30,management,single,tertiary,no,364,no,no,cellular,2009-04-30,306,2,-1,0,unknown,yes
15732832,31,services,single,secondary,no,181,no,no,cellular,2009-04-30,325,1,-1,0,unknown,yes
15772892,24,student,single,primary,no,474,no,no,cellular,2009-04-30,551,1,-1,0,unknown,yes
15713843,25,management,single,tertiary,no,219,no,no,cellular,2009-04-30,458,1,-1,0,unknown,yes
15567993,47,management,single,tertiary,no,86,no,no,cellular,2009-04-30,387,3,87,1,success,yes
15617603,33,student,single,unknown,no,1170,no,no,cellular,2009-04-30,352,1,-1,0,unknown,yes
15744983,34,admin.,single,tertiary,no,18,yes,yes,cellular,2009-04-30,359,1,-1,0,unknown,yes
15630419,36,technician,single,tertiary,no,197,no,no,cellular,2009-04-30,260,1,-1,0,unknown,yes
15738828,50,management,married,tertiary,no,938,no,no,cellular,2009-04-30,780,1,-1,0,unknown,yes
15778025,34,management,single,tertiary,no,1228,no,no,cellular,2009-04-30,580,2,84,8,success,yes
15799479,54,technician,divorced,secondary,no,2156,yes,no,cellular,2009-04-30,258,1,86,5,success,yes
15684269,47,technician,married,tertiary,no,2408,no,no,cellular,2009-04-30,376,1,-1,0,unknown,yes
15762745,31,admin.,married,secondary,no,35,no,no,cellular,2009-04-30,615,1,-1,0,unknown,yes
15746970,36,management,married,tertiary,no,393,yes,no,cellular,2009-04-30,555,2,-1,0,unknown,yes
15725024,35,services,married,unknown,no,618,no,no,cellular,2009-04-30,951,1,-1,0,unknown,yes
15592116,25,student,single,secondary,no,1608,no,no,cellular,2009-04-30,664,2,-1,0,unknown,yes
15624391,46,management,married,tertiary,no,699,no,no,cellular,2009-04-30,970,1,87,1,failure,yes
15567422,49,entrepreneur,single,secondary,no,5802,no,no,cellular,2009-04-30,618,2,-1,0,unknown,yes
15612627,47,blue-collar,married,primary,no,2749,yes,no,cellular,2009-04-30,774,2,164,1,failure,yes
15574879,35,management,single,tertiary,no,1162,no,no,cellular,2009-04-30,175,1,-1,0,unknown,yes
15745107,30,technician,married,secondary,no,776,no,no,cellular,2009-04-30,861,2,-1,0,unknown,yes
15734491,31,management,single,tertiary,no,1619,no,no,cellular,2009-04-30,327,2,-1,0,unknown,yes
15675320,55,admin.,married,secondary,no,139,no,no,cellular,2009-04-30,241,1,-1,0,unknown,yes
15643824,25,admin.,single,secondary,no,2816,no,no,cellular,2009-04-30,327,1,-1,0,unknown,yes
15643438,26,technician,single,secondary,no,507,no,no,cellular,2009-04-30,380,1,-1,0,unknown,yes
15721730,85,retired,married,primary,no,98,no,no,cellular,2009-04-30,416,1,-1,0,unknown,yes
15680727,29,management,single,tertiary,no,2753,no,no,cellular,2009-04-30,645,1,-1,0,unknown,yes
15752508,39,management,married,tertiary,no,0,no,no,cellular,2009-04-30,342,3,22,3,other,yes
15808846,33,blue-collar,single,secondary,no,498,no,no,cellular,2009-04-30,301,1,-1,0,unknown,yes
15727251,33,blue-collar,single,tertiary,no,700,no,no,cellular,2009-04-30,169,1,80,2,success,yes
15663489,58,management,married,tertiary,no,4152,yes,no,cellular,2009-04-30,750,2,164,4,other,yes
15683677,61,retired,divorced,secondary,no,927,no,no,cellular,2009-04-30,427,3,-1,0,unknown,yes
15596414,50,admin.,single,secondary,no,2252,no,no,cellular,2009-04-30,652,2,-1,0,unknown,yes
15730639,54,technician,married,secondary,no,0,no,no,telephone,2009-04-30,766,3,84,3,success,yes
15672132,33,technician,married,tertiary,no,0,no,no,cellular,2009-04-30,227,2,-1,0,unknown,yes
15742638,36,admin.,single,secondary,no,728,no,no,cellular,2009-04-30,230,1,-1,0,unknown,yes
15578603,31,management,single,tertiary,no,354,no,no,cellular,2009-04-30,502,1,9,2,success,yes
15726088,24,student,single,secondary,no,382,no,no,cellular,2009-04-30,567,2,-1,0,unknown,yes
15682533,29,management,single,tertiary,no,36252,yes,no,cellular,2009-04-30,501,1,-1,0,unknown,yes
15772995,40,management,married,tertiary,no,158,no,no,telephone,2009-04-30,712,2,-1,0,unknown,yes
15765694,29,blue-collar,single,secondary,no,734,yes,yes,cellular,2009-04-30,259,1,296,1,other,yes
15659486,30,admin.,single,tertiary,no,305,no,no,cellular,2009-04-30,633,1,85,2,success,yes
15568963,45,blue-collar,married,secondary,no,10252,no,no,cellular,2009-05-04,675,2,-1,0,unknown,yes
15703820,37,management,single,tertiary,no,3141,no,no,cellular,2009-05-04,384,2,-1,0,unknown,yes
15569410,28,unemployed,single,primary,no,236,no,no,cellular,2009-05-04,193,1,87,3,failure,yes
15632256,33,management,single,tertiary,no,5437,no,no,cellular,2009-05-04,267,1,91,1,failure,yes
15724466,33,technician,married,secondary,no,133,no,no,cellular,2009-05-04,218,1,-1,0,unknown,yes
15777639,45,blue-collar,married,secondary,no,640,yes,no,cellular,2009-05-04,447,1,-1,0,unknown,yes
15802501,25,student,single,tertiary,no,253,no,no,cellular,2009-05-04,597,1,-1,0,unknown,yes
15778410,41,blue-collar,married,secondary,no,5060,no,no,cellular,2009-05-04,963,1,83,3,success,yes
15670702,38,technician,divorced,secondary,no,902,yes,no,cellular,2009-05-04,301,3,90,1,success,yes
15704763,47,technician,married,secondary,no,335,no,no,cellular,2009-05-04,417,1,76,1,success,yes
15645544,49,management,married,tertiary,no,1,no,no,telephone,2009-05-04,1076,3,175,1,success,yes
15757646,42,admin.,single,secondary,no,1451,yes,no,cellular,2009-05-04,251,4,-1,0,unknown,yes
15701121,33,technician,single,tertiary,no,1636,yes,no,cellular,2009-05-04,592,1,66,1,success,yes
15796313,36,admin.,married,tertiary,no,3221,no,no,cellular,2009-05-04,322,11,-1,0,unknown,yes
15815660,60,technician,married,secondary,no,316,no,no,cellular,2009-05-04,545,2,263,4,failure,yes
15602844,33,technician,married,secondary,no,2044,yes,no,cellular,2009-05-04,532,3,-1,0,unknown,yes
15636238,33,technician,married,secondary,no,557,no,no,cellular,2009-05-04,367,1,-1,0,unknown,yes
15770101,33,services,single,secondary,no,489,yes,no,cellular,2009-05-04,297,4,334,1,other,yes
15645543,32,student,single,tertiary,no,1138,no,no,cellular,2009-05-04,214,3,83,3,success,yes
15596397,36,self-employed,married,secondary,no,188,yes,yes,cellular,2009-05-04,1046,3,333,2,success,yes
15770525,45,technician,married,secondary,no,1998,no,no,cellular,2009-05-04,237,5,-1,0,unknown,yes
15684267,35,management,married,tertiary,no,520,yes,no,cellular,2009-05-04,458,3,17,5,failure,yes
15689980,38,management,divorced,tertiary,no,6368,yes,no,cellular,2009-05-04,922,4,-1,0,unknown,yes
15633260,30,self-employed,married,tertiary,no,2666,no,no,cellular,2009-05-04,781,3,89,1,success,yes
15756471,31,technician,married,secondary,no,4182,yes,no,cellular,2009-05-04,347,2,-1,0,unknown,yes
15721303,32,self-employed,divorced,tertiary,no,3271,no,no,cellular,2009-05-04,949,3,-1,0,unknown,yes
15802256,44,self-employed,married,unknown,no,163,yes,no,cellular,2009-05-04,364,3,-1,0,unknown,yes
15725664,39,management,single,tertiary,no,1515,yes,no,cellular,2009-05-04,815,6,167,6,failure,yes
15674851,45,blue-collar,married,primary,no,803,yes,no,cellular,2009-05-04,742,4,-1,0,unknown,yes
15701946,32,blue-collar,single,secondary,no,400,no,no,cellular,2009-05-04,268,3,-1,0,unknown,yes
15748947,39,management,single,tertiary,no,2454,yes,no,cellular,2009-05-04,716,3,263,2,failure,yes
15673342,30,management,single,tertiary,no,533,no,no,cellular,2009-05-04,365,4,-1,0,unknown,yes
15601008,63,management,married,unknown,no,2352,no,no,telephone,2009-05-04,475,7,-1,0,unknown,yes
15771636,56,retired,married,primary,no,9367,no,no,cellular,2009-05-04,617,2,-1,0,unknown,yes
15642002,26,technician,single,secondary,no,237,yes,no,cellular,2009-05-04,1091,3,-1,0,unknown,yes
15693381,37,student,single,unknown,no,444,no,no,cellular,2009-05-04,1063,5,-1,0,unknown,yes
15607691,29,management,single,tertiary,no,9407,no,no,cellular,2009-05-04,267,6,-1,0,unknown,yes
15589380,24,student,single,secondary,no,387,no,no,telephone,2009-05-04,340,8,-1,0,unknown,yes
15603846,35,entrepreneur,married,secondary,no,2971,no,no,cellular,2009-05-04,429,4,164,2,failure,yes
15753549,43,technician,married,tertiary,no,2643,no,no,telephone,2009-05-04,331,5,-1,0,unknown,yes
15725355,39,blue-collar,married,secondary,no,261,no,no,cellular,2009-05-04,841,4,-1,0,unknown,yes
15773017,59,retired,divorced,secondary,no,514,no,no,cellular,2009-05-04,673,6,90,1,success,yes
15625641,50,blue-collar,married,primary,no,5872,yes,no,cellular,2009-05-05,762,3,-1,0,unknown,yes
15776467,44,services,divorced,secondary,no,-368,yes,no,cellular,2009-05-05,895,1,-1,0,unknown,yes
15746451,35,student,single,secondary,no,188,yes,no,cellular,2009-05-05,863,1,78,8,success,yes
15777922,30,blue-collar,married,secondary,no,61,yes,no,cellular,2009-05-05,525,1,-1,0,unknown,yes
15606841,58,admin.,married,secondary,no,2160,yes,yes,cellular,2009-05-05,1090,1,-1,0,unknown,yes
15757648,37,management,married,tertiary,no,658,yes,no,cellular,2009-05-05,838,1,-1,0,unknown,yes
15677173,39,management,married,tertiary,no,0,yes,no,cellular,2009-05-05,811,2,-1,0,unknown,yes
15764170,31,blue-collar,single,secondary,no,196,yes,no,cellular,2009-05-05,568,1,341,7,failure,yes
15610446,33,self-employed,single,tertiary,no,94,yes,no,cellular,2009-05-05,955,2,-1,0,unknown,yes
15612776,41,management,married,tertiary,no,326,yes,no,cellular,2009-05-05,788,1,-1,0,unknown,yes
15794122,44,services,married,secondary,no,-395,yes,no,cellular,2009-05-05,894,1,-1,0,unknown,yes
15774931,46,blue-collar,married,unknown,no,9328,yes,no,cellular,2009-05-05,725,3,-1,0,unknown,yes
15779247,30,technician,single,secondary,no,-522,yes,yes,cellular,2009-05-05,670,2,286,6,failure,yes
15707078,35,admin.,married,secondary,no,1286,yes,no,cellular,2009-05-05,862,3,337,1,other,yes
15605263,27,admin.,married,secondary,no,710,yes,yes,cellular,2009-05-06,653,1,334,2,success,yes
15607381,39,technician,divorced,tertiary,yes,3,no,no,cellular,2009-05-06,488,1,-1,0,unknown,yes
15683471,32,self-employed,single,tertiary,no,0,yes,no,cellular,2009-05-06,767,1,-1,0,unknown,yes
15605037,37,technician,divorced,secondary,no,141,yes,no,cellular,2009-05-06,848,1,364,3,failure,yes
15576085,31,technician,single,secondary,no,53,yes,yes,cellular,2009-05-06,530,1,-1,0,unknown,yes
15770435,30,management,divorced,tertiary,no,415,yes,yes,cellular,2009-05-06,984,1,343,4,failure,yes
15592994,34,entrepreneur,married,tertiary,no,0,yes,no,cellular,2009-05-06,611,1,183,1,failure,yes
15624068,31,blue-collar,single,secondary,no,1979,yes,yes,cellular,2009-05-06,1205,1,-1,0,unknown,yes
15595221,27,admin.,married,secondary,no,0,yes,no,cellular,2009-05-06,837,1,-1,0,unknown,yes
15637131,36,management,single,tertiary,no,7506,yes,no,cellular,2009-05-06,839,2,188,1,success,yes
15613471,32,admin.,married,secondary,no,752,yes,no,cellular,2009-05-06,519,2,166,5,failure,yes
15583499,49,management,married,secondary,no,99,yes,no,cellular,2009-05-06,687,2,343,1,failure,yes
15752816,29,admin.,single,secondary,no,266,yes,no,cellular,2009-05-06,540,1,-1,0,unknown,yes
15804075,29,admin.,single,secondary,no,27,yes,no,cellular,2009-05-06,754,1,-1,0,unknown,yes
15800517,28,blue-collar,single,secondary,no,524,yes,no,cellular,2009-05-06,554,2,-1,0,unknown,yes
15712319,60,management,married,tertiary,no,5990,yes,no,cellular,2009-05-06,396,3,-1,0,unknown,yes
15797389,33,management,married,secondary,no,3935,yes,no,cellular,2009-05-06,765,1,342,2,failure,yes
15621432,35,management,married,tertiary,no,991,yes,no,cellular,2009-05-06,1489,3,-1,0,unknown,yes
15779390,31,management,single,tertiary,no,59,yes,yes,cellular,2009-05-06,1347,2,363,1,failure,yes
15711219,40,management,married,tertiary,no,1598,yes,yes,cellular,2009-05-06,1074,4,344,3,failure,yes
15770498,29,management,married,tertiary,no,0,yes,no,cellular,2009-05-06,667,2,-1,0,unknown,yes
15678727,35,management,married,tertiary,no,802,yes,no,cellular,2009-05-06,686,2,-1,0,unknown,yes
15573893,32,management,married,tertiary,no,2465,yes,yes,cellular,2009-05-07,923,1,-1,0,unknown,yes
15740104,26,management,single,tertiary,no,114,yes,no,cellular,2009-05-07,457,1,-1,0,unknown,yes
15792649,42,blue-collar,married,primary,no,1461,yes,no,cellular,2009-05-07,757,2,170,3,failure,yes
15605275,33,admin.,single,tertiary,no,475,yes,no,cellular,2009-05-07,1046,1,-1,0,unknown,yes
15572467,36,management,single,tertiary,no,4,yes,no,cellular,2009-05-07,855,2,342,1,failure,yes
15738219,35,management,single,tertiary,no,1618,yes,yes,cellular,2009-05-07,542,1,-1,0,unknown,yes
15600710,30,services,single,secondary,no,-271,yes,no,cellular,2009-05-07,609,1,337,1,success,yes
15804394,59,admin.,single,secondary,no,2166,yes,yes,cellular,2009-05-07,574,1,-1,0,unknown,yes
15694188,44,blue-collar,married,primary,no,4031,yes,no,cellular,2009-05-07,983,4,-1,0,unknown,yes
15583718,50,services,married,primary,no,5024,yes,yes,cellular,2009-05-07,661,1,267,11,other,yes
15802478,51,technician,married,secondary,no,-1944,yes,no,cellular,2009-05-07,623,1,-1,0,unknown,yes
15619343,51,admin.,married,secondary,no,3025,no,no,cellular,2009-05-07,476,1,352,1,other,yes
15758813,60,blue-collar,married,unknown,no,2090,yes,no,cellular,2009-05-07,957,2,-1,0,unknown,yes
15761374,29,technician,single,tertiary,no,0,yes,no,cellular,2009-05-07,347,2,337,6,failure,yes
15569209,43,management,married,tertiary,no,1429,yes,no,cellular,2009-05-07,1030,1,169,3,success,yes
15788539,31,admin.,single,secondary,no,0,yes,no,cellular,2009-05-07,895,2,295,2,failure,yes
15747222,26,blue-collar,single,secondary,no,311,yes,no,cellular,2009-05-07,798,2,-1,0,unknown,yes
15769346,23,housemaid,married,tertiary,no,66,yes,no,cellular,2009-05-07,1391,2,-1,0,unknown,yes
15699634,49,blue-collar,single,primary,no,2146,yes,no,cellular,2009-05-07,1516,2,353,2,other,yes
15589076,42,unemployed,married,secondary,no,356,yes,no,cellular,2009-05-07,787,3,356,2,failure,yes
15812338,39,blue-collar,married,secondary,no,62,yes,no,cellular,2009-05-07,877,3,-1,0,unknown,yes
15758845,45,admin.,married,secondary,yes,-106,yes,yes,cellular,2009-05-07,553,3,288,1,other,yes
15685844,45,services,divorced,secondary,no,608,yes,yes,cellular,2009-05-07,1135,3,323,30,failure,yes
15583090,39,technician,divorced,secondary,no,291,yes,no,cellular,2009-05-07,882,2,-1,0,unknown,yes
15587581,45,blue-collar,divorced,secondary,no,-184,yes,no,cellular,2009-05-07,878,3,170,5,failure,yes
15633640,39,admin.,single,secondary,no,2345,yes,no,cellular,2009-05-08,491,2,344,2,failure,yes
15573741,23,technician,single,secondary,no,4,yes,no,cellular,2009-05-08,763,1,-1,0,unknown,yes
15633574,57,admin.,married,secondary,no,6005,yes,no,cellular,2009-05-08,704,1,323,6,failure,yes
15711455,32,blue-collar,married,secondary,no,333,yes,no,cellular,2009-05-08,501,2,-1,0,unknown,yes
15570601,29,management,single,tertiary,no,3041,yes,no,cellular,2009-05-08,606,3,-1,0,unknown,yes
15690925,42,management,married,tertiary,no,4,yes,no,cellular,2009-05-08,579,2,295,1,success,yes
15709338,47,blue-collar,divorced,primary,no,603,yes,yes,cellular,2009-05-08,1080,1,-1,0,unknown,yes
15780746,36,management,married,tertiary,no,0,yes,no,cellular,2009-05-08,308,3,-1,0,unknown,yes
15681956,57,management,married,tertiary,no,830,yes,yes,cellular,2009-05-08,662,1,367,1,success,yes
15778190,36,technician,single,tertiary,no,962,yes,no,cellular,2009-05-08,568,1,-1,0,unknown,yes
15786852,53,technician,single,tertiary,no,185,yes,no,cellular,2009-05-08,1448,2,-1,0,unknown,yes
15726494,56,blue-collar,divorced,primary,no,-9,yes,yes,cellular,2009-05-08,728,1,-1,0,unknown,yes
15641183,33,admin.,divorced,tertiary,no,891,no,no,cellular,2009-05-08,398,2,-1,0,unknown,yes
15805312,59,retired,married,tertiary,no,148,yes,yes,cellular,2009-05-08,685,2,366,1,other,yes
15636572,47,retired,married,primary,no,1374,no,yes,telephone,2009-05-08,479,2,359,3,failure,yes
15632575,42,management,married,tertiary,no,-556,yes,yes,cellular,2009-05-08,682,3,347,3,failure,yes
15740164,38,self-employed,single,tertiary,no,1612,yes,no,cellular,2009-05-08,423,1,-1,0,unknown,yes
15574947,40,self-employed,married,secondary,no,0,yes,no,cellular,2009-05-11,657,1,-1,0,unknown,yes
15597909,41,admin.,single,secondary,no,-109,yes,yes,cellular,2009-05-11,1038,1,370,1,failure,yes
15782574,43,management,divorced,tertiary,no,580,yes,no,cellular,2009-05-11,1514,1,284,2,failure,yes
15734999,24,services,married,secondary,no,4500,yes,no,cellular,2009-05-11,733,2,-1,0,unknown,yes
15706593,40,services,married,secondary,no,-192,yes,no,cellular,2009-05-11,666,1,-1,0,unknown,yes
15766686,40,blue-collar,married,secondary,no,-438,no,no,cellular,2009-05-11,1017,1,-1,0,unknown,yes
15590268,34,services,single,secondary,no,-701,yes,no,cellular,2009-05-11,610,2,-1,0,unknown,yes
15763055,36,management,single,tertiary,no,1400,yes,no,cellular,2009-05-11,608,3,-1,0,unknown,yes
15664754,38,services,married,secondary,no,5293,yes,no,cellular,2009-05-11,475,1,171,6,failure,yes
15643630,39,blue-collar,married,secondary,no,785,yes,no,cellular,2009-05-11,1232,2,-1,0,unknown,yes
15641043,25,student,single,primary,no,373,yes,no,cellular,2009-05-11,819,2,-1,0,unknown,yes
15768095,39,management,married,tertiary,no,763,yes,no,cellular,2009-05-11,877,7,300,2,other,yes
15811314,41,blue-collar,married,secondary,no,1236,yes,no,cellular,2009-05-11,911,3,-1,0,unknown,yes
15669922,36,admin.,divorced,secondary,no,-811,yes,no,cellular,2009-05-12,365,2,-1,0,unknown,yes
15707114,34,entrepreneur,married,primary,no,7279,yes,no,cellular,2009-05-12,882,1,-1,0,unknown,yes
15670602,34,admin.,divorced,secondary,no,479,yes,no,cellular,2009-05-12,515,1,350,5,failure,yes
15713479,38,housemaid,single,primary,no,199,yes,no,cellular,2009-05-12,1203,1,306,1,failure,yes
15663830,40,blue-collar,married,secondary,no,1808,yes,no,cellular,2009-05-12,560,1,-1,0,unknown,yes
15566958,31,admin.,married,secondary,no,2,yes,yes,cellular,2009-05-12,703,4,-1,0,unknown,yes
15680918,37,blue-collar,married,primary,no,-106,yes,yes,cellular,2009-05-12,690,1,-1,0,unknown,yes
15663921,58,entrepreneur,married,secondary,no,670,yes,no,cellular,2009-05-12,1272,1,-1,0,unknown,yes
15716324,48,services,divorced,secondary,no,-361,yes,no,cellular,2009-05-12,1062,3,349,3,other,yes
15796969,35,blue-collar,married,primary,no,159,yes,yes,cellular,2009-05-12,826,1,-1,0,unknown,yes
15574783,34,admin.,single,secondary,no,151,yes,no,cellular,2009-05-12,590,1,370,1,other,yes
15773487,51,blue-collar,married,secondary,no,518,yes,no,cellular,2009-05-12,918,1,-1,0,unknown,yes
15802486,39,management,single,tertiary,no,5073,yes,no,cellular,2009-05-12,1182,1,286,4,failure,yes
15783398,39,admin.,married,secondary,no,607,yes,no,cellular,2009-05-12,454,2,364,3,failure,yes
15649418,36,blue-collar,divorced,primary,no,-308,yes,no,cellular,2009-05-12,725,1,-1,0,unknown,yes
15604588,47,services,married,secondary,no,367,yes,no,cellular,2009-05-12,309,1,306,4,success,yes
15735428,35,blue-collar,single,secondary,no,855,yes,no,cellular,2009-05-12,549,1,300,1,success,yes
15629078,33,blue-collar,married,secondary,no,1240,yes,no,cellular,2009-05-12,844,1,-1,0,unknown,yes
15806880,47,admin.,married,secondary,no,663,yes,yes,cellular,2009-05-12,409,1,274,6,other,yes
15754999,38,services,single,secondary,no,895,yes,no,cellular,2009-05-12,1531,1,-1,0,unknown,yes
15781034,46,blue-collar,married,primary,no,804,yes,no,cellular,2009-05-12,1063,2,361,1,success,yes
15622017,42,blue-collar,married,primary,no,-407,yes,yes,cellular,2009-05-12,829,7,-1,0,unknown,yes
15705885,47,blue-collar,married,secondary,no,802,yes,yes,cellular,2009-05-12,289,2,-1,0,unknown,yes
15677382,37,admin.,single,primary,no,912,yes,no,cellular,2009-05-12,637,3,328,22,other,yes
15566843,31,admin.,single,tertiary,no,355,yes,no,cellular,2009-05-12,609,1,-1,0,unknown,yes
15608387,46,technician,married,secondary,no,3,yes,yes,cellular,2009-05-12,614,3,-1,0,unknown,yes
15810786,36,services,single,secondary,no,0,yes,no,cellular,2009-05-12,398,6,-1,0,unknown,yes
15626983,40,services,married,secondary,no,1836,yes,no,cellular,2009-05-12,750,2,-1,0,unknown,yes
15773605,39,management,married,tertiary,no,1425,yes,no,cellular,2009-05-12,775,3,-1,0,unknown,yes
15811261,45,self-employed,divorced,tertiary,no,963,yes,no,cellular,2009-05-12,528,5,-1,0,unknown,yes
15590606,59,admin.,married,secondary,no,145,yes,no,telephone,2009-05-12,556,2,287,13,success,yes
15576644,34,blue-collar,married,secondary,no,634,no,yes,cellular,2009-05-12,737,3,-1,0,unknown,yes
15750264,40,blue-collar,married,unknown,no,87,yes,no,cellular,2009-05-13,477,3,-1,0,unknown,yes
15741554,50,blue-collar,married,primary,no,-522,yes,no,cellular,2009-05-13,863,3,-1,0,unknown,yes
15769051,36,blue-collar,married,primary,no,319,yes,no,cellular,2009-05-13,774,2,301,1,failure,yes
15812198,35,admin.,single,secondary,no,0,yes,no,cellular,2009-05-13,1073,1,-1,0,unknown,yes
15699772,36,blue-collar,single,secondary,no,478,yes,no,cellular,2009-05-13,610,1,-1,0,unknown,yes
15744105,35,blue-collar,single,primary,no,-276,yes,no,cellular,2009-05-13,850,1,-1,0,unknown,yes
15739858,47,blue-collar,married,primary,no,4227,yes,no,cellular,2009-05-13,659,1,-1,0,unknown,yes
15723720,47,housemaid,single,primary,no,2785,yes,no,cellular,2009-05-13,570,1,-1,0,unknown,yes
15638355,38,blue-collar,married,primary,no,1401,no,no,cellular,2009-05-13,516,1,-1,0,unknown,yes
15805637,33,management,single,tertiary,no,0,yes,no,cellular,2009-05-13,585,1,-1,0,unknown,yes
15629575,38,blue-collar,married,primary,no,1852,yes,no,cellular,2009-05-13,606,1,-1,0,unknown,yes
15586243,39,blue-collar,married,secondary,no,462,yes,no,cellular,2009-05-13,590,1,-1,0,unknown,yes
15757931,43,housemaid,single,primary,no,800,yes,no,cellular,2009-05-13,902,1,-1,0,unknown,yes
15716023,33,technician,married,secondary,no,221,yes,no,cellular,2009-05-13,669,1,355,4,failure,yes
15647782,34,blue-collar,married,secondary,no,1089,yes,no,cellular,2009-05-13,394,3,-1,0,unknown,yes
15716609,28,admin.,divorced,secondary,no,451,yes,no,cellular,2009-05-13,302,1,301,1,success,yes
15623791,34,blue-collar,married,secondary,no,496,yes,no,cellular,2009-05-13,333,1,-1,0,unknown,yes
15627262,42,blue-collar,single,secondary,no,1080,yes,yes,cellular,2009-05-13,951,3,370,4,failure,yes
15652693,33,management,married,tertiary,no,1064,yes,no,cellular,2009-05-13,562,1,-1,0,unknown,yes
15586993,39,management,married,tertiary,no,297,yes,no,cellular,2009-05-13,734,2,-1,0,unknown,yes
15815560,32,management,single,tertiary,no,3,yes,no,cellular,2009-05-13,568,1,-1,0,unknown,yes
15584930,34,management,single,tertiary,no,76,yes,no,cellular,2009-05-13,747,2,371,3,failure,yes
15799031,32,blue-collar,single,primary,no,398,yes,no,cellular,2009-05-13,716,1,-1,0,unknown,yes
15810457,48,admin.,divorced,secondary,no,83,yes,no,cellular,2009-05-13,1101,1,-1,0,unknown,yes
15697879,31,admin.,married,secondary,no,879,yes,no,cellular,2009-05-13,394,1,-1,0,unknown,yes
15594902,33,services,married,secondary,no,210,yes,no,cellular,2009-05-13,1207,2,-1,0,unknown,yes
15799710,48,services,divorced,secondary,no,-276,yes,yes,cellular,2009-05-13,674,1,-1,0,unknown,yes
15659651,33,blue-collar,single,primary,no,863,yes,no,telephone,2009-05-13,622,3,-1,0,unknown,yes
15645956,30,student,single,tertiary,no,228,yes,no,cellular,2009-05-13,314,2,-1,0,unknown,yes
15651713,35,management,single,tertiary,no,1396,yes,no,cellular,2009-05-13,809,1,300,1,failure,yes
15737265,51,blue-collar,divorced,primary,no,-19,yes,no,cellular,2009-05-13,829,1,296,11,failure,yes
15687310,38,services,single,secondary,no,2253,yes,no,cellular,2009-05-13,937,3,-1,0,unknown,yes
15607347,39,blue-collar,single,primary,no,0,yes,yes,cellular,2009-05-13,1975,5,-1,0,unknown,yes
15698321,27,blue-collar,single,primary,no,265,yes,no,cellular,2009-05-13,1119,2,-1,0,unknown,yes
15657812,50,technician,divorced,secondary,no,-54,yes,yes,cellular,2009-05-13,698,2,292,1,failure,yes
15569187,34,management,single,tertiary,no,3821,yes,no,cellular,2009-05-13,649,2,-1,0,unknown,yes
15681562,38,blue-collar,divorced,primary,no,0,yes,no,cellular,2009-05-13,531,2,-1,0,unknown,yes
15615456,29,services,divorced,secondary,no,-7,yes,no,cellular,2009-05-13,1279,3,-1,0,unknown,yes
15589793,40,blue-collar,married,primary,no,830,yes,no,cellular,2009-05-13,873,3,370,2,failure,yes
15781884,32,technician,single,tertiary,no,0,yes,yes,cellular,2009-05-13,440,2,-1,0,unknown,yes
15675190,38,blue-collar,married,primary,no,4406,yes,no,telephone,2009-05-13,689,2,-1,0,unknown,yes
15600734,36,admin.,divorced,secondary,no,437,yes,no,cellular,2009-05-14,722,2,344,1,success,yes
15779176,28,blue-collar,single,primary,no,54,yes,no,cellular,2009-05-14,533,1,371,1,other,yes
15605286,49,blue-collar,married,secondary,no,-454,yes,no,cellular,2009-05-14,558,1,-1,0,unknown,yes
15674922,26,blue-collar,single,secondary,no,1006,yes,no,cellular,2009-05-14,667,1,-1,0,unknown,yes
15737506,44,admin.,divorced,secondary,no,2999,yes,no,cellular,2009-05-14,717,1,-1,0,unknown,yes
15780514,49,management,married,tertiary,no,85,yes,no,cellular,2009-05-14,590,5,359,1,other,yes
15623647,31,self-employed,single,tertiary,no,17924,yes,no,cellular,2009-05-14,745,1,174,3,failure,yes
15668472,55,blue-collar,divorced,primary,no,8180,no,no,cellular,2009-05-14,854,2,360,1,failure,yes
15692416,32,management,married,tertiary,no,2431,yes,no,cellular,2009-05-14,646,5,-1,0,unknown,yes
15771139,35,services,married,secondary,no,341,yes,no,cellular,2009-05-14,345,1,-1,0,unknown,yes
